Prospect ID,Lead,Initial Communication,Customer Evaluation,Negotiation,PO Received,Delivery,Payment
ProspectID 6798,1,1,1,0,1,0,1
ProspectID 6799,0,0,0,0,0,0,1
ProspectID 6800,1,1,1,0,1,0,0
ProspectID 6801,1,0,0,1,0,1,1
ProspectID 6802,0,0,0,1,0,1,0
ProspectID 6803,1,1,0,0,0,0,0
ProspectID 6804,1,1,1,1,0,1,0
ProspectID 6805,0,0,0,0,0,0,0
ProspectID 6806,1,1,1,0,1,0,0
ProspectID 6807,1,0,1,0,1,0,0
ProspectID 6808,0,0,0,0,0,0,0
ProspectID 6809,1,1,1,1,1,0,1
ProspectID 6810,1,1,0,1,0,0,1
ProspectID 6811,0,0,0,0,0,1,0
ProspectID 6812,1,1,0,1,0,1,1
ProspectID 6813,1,0,1,0,0,0,0
ProspectID 6814,0,0,0,0,0,1,0
ProspectID 6815,1,1,1,0,1,0,0
ProspectID 6816,1,1,1,0,1,0,0
ProspectID 6817,0,0,0,1,0,0,0
ProspectID 6818,1,1,1,1,1,0,0
ProspectID 6819,1,0,0,0,0,0,0
ProspectID 6820,0,0,0,1,0,0,1
ProspectID 6821,1,1,0,0,0,1,1
ProspectID 6822,1,1,1,0,0,1,0
ProspectID 6823,0,0,0,0,0,0,1
ProspectID 6824,1,1,1,0,1,1,0
ProspectID 6825,1,0,1,1,1,0,0
ProspectID 6826,0,0,0,1,0,0,0
ProspectID 6827,1,1,1,0,1,0,0
ProspectID 6828,1,1,0,1,0,0,0
ProspectID 6829,0,0,0,0,0,0,0
ProspectID 6830,1,1,0,0,0,0,0
ProspectID 6831,1,0,1,0,0,1,1
ProspectID 6832,0,0,0,0,0,1,1
ProspectID 6833,1,1,1,1,1,0,0
ProspectID 6834,1,1,1,1,1,1,1
ProspectID 6835,0,0,0,0,0,0,0
ProspectID 6836,1,1,1,1,1,0,0
ProspectID 6837,1,0,0,0,0,0,0
ProspectID 6838,0,0,0,0,0,0,0
ProspectID 6839,1,1,0,0,0,0,0
ProspectID 6840,1,1,1,0,0,0,0
ProspectID 6841,0,0,0,1,0,1,0
ProspectID 6842,1,1,1,1,1,1,1
ProspectID 6843,1,0,1,0,1,0,1
ProspectID 6844,0,0,0,1,0,1,0
ProspectID 6845,1,1,1,0,1,0,1
ProspectID 6846,1,1,0,0,0,0,0
ProspectID 6847,0,0,0,0,0,0,0
ProspectID 6848,1,1,0,0,0,0,0
ProspectID 6849,1,0,1,1,0,0,0
ProspectID 6850,0,0,0,1,0,0,0
ProspectID 6851,1,1,1,0,1,1,0
ProspectID 6852,1,1,1,1,1,1,0
ProspectID 6853,0,0,0,0,0,0,1
ProspectID 6854,1,1,1,0,1,1,1
ProspectID 6855,1,0,0,0,0,0,0
ProspectID 6856,0,0,0,0,0,0,1
ProspectID 6857,1,1,0,1,0,0,0
ProspectID 6858,1,1,1,1,0,0,0
ProspectID 6859,0,0,0,0,0,0,0
ProspectID 6860,1,1,1,1,1,0,0
ProspectID 6861,1,0,1,0,1,1,0
ProspectID 6862,0,0,0,0,0,1,0
ProspectID 6863,1,1,1,0,1,0,0
ProspectID 6864,1,1,0,0,0,1,1
ProspectID 6865,0,0,0,1,0,0,1
ProspectID 6866,1,1,0,1,0,0,0
ProspectID 6867,1,0,1,0,0,0,1
ProspectID 6868,0,0,0,1,0,0,0
ProspectID 6869,1,1,1,0,1,0,0
ProspectID 6870,1,1,1,0,1,0,0
ProspectID 6871,0,0,0,0,0,1,0
ProspectID 6872,1,1,1,0,1,1,0
ProspectID 6873,1,0,0,1,0,0,0
ProspectID 6874,0,0,0,1,0,1,0
ProspectID 6875,1,1,0,0,0,0,1
ProspectID 6876,1,1,1,1,0,0,1
ProspectID 6877,0,0,0,0,0,0,0
ProspectID 6878,1,1,1,0,1,0,1
ProspectID 6879,1,0,1,0,1,0,0
ProspectID 6880,0,0,0,0,0,0,0
ProspectID 6881,1,1,1,1,1,1,0
ProspectID 6882,1,1,0,1,0,1,0
ProspectID 6883,0,0,0,0,0,0,0
ProspectID 6884,1,1,0,1,0,1,0
ProspectID 6885,1,0,1,0,0,0,0
ProspectID 6886,0,0,0,0,0,0,1
ProspectID 6887,1,1,1,0,1,0,1
ProspectID 6888,1,1,1,0,1,0,0
ProspectID 6889,0,0,0,1,0,0,1
ProspectID 6890,1,1,1,1,1,0,0
ProspectID 6891,1,0,0,0,0,1,0
ProspectID 6892,0,0,0,1,0,1,0
ProspectID 6893,1,1,0,0,0,0,0
ProspectID 6894,1,1,1,0,0,1,0
ProspectID 6895,0,0,0,0,0,0,0
ProspectID 6896,1,1,1,0,1,0,0
ProspectID 6897,1,0,1,1,1,0,1
ProspectID 6898,0,0,0,1,0,0,1
ProspectID 6899,1,1,1,0,1,0,0
ProspectID 6900,1,1,0,1,0,0,1
ProspectID 6901,0,0,0,0,0,1,0
ProspectID 6902,1,1,0,0,0,1,0
ProspectID 6903,1,0,1,0,0,0,0
ProspectID 6904,0,0,0,0,0,1,0
ProspectID 6905,1,1,1,1,1,0,0
ProspectID 6906,1,1,1,1,1,0,0
ProspectID 6907,0,0,0,0,0,0,0
ProspectID 6908,1,1,1,1,1,0,1
ProspectID 6909,1,0,0,0,0,0,1
ProspectID 6910,0,0,0,0,0,0,0
ProspectID 6911,1,1,0,0,0,1,1
ProspectID 6912,1,1,1,0,0,1,0
ProspectID 6913,0,0,0,1,0,0,0
ProspectID 6914,1,1,1,1,1,1,0
ProspectID 6915,1,0,1,0,1,0,0
ProspectID 6916,0,0,0,1,0,0,0
ProspectID 6917,1,1,1,0,1,0,0
ProspectID 6918,1,1,0,0,0,0,0
ProspectID 6919,0,0,0,0,0,0,1
ProspectID 6920,1,1,0,0,0,0,1
ProspectID 6921,1,0,1,1,0,1,0
ProspectID 6922,0,0,0,1,0,1,1
ProspectID 6923,1,1,1,0,1,0,0
ProspectID 6924,1,1,1,1,1,1,0
ProspectID 6925,0,0,0,0,0,0,0
ProspectID 6926,1,1,1,0,1,0,0
ProspectID 6927,1,0,0,0,0,0,0
ProspectID 6928,0,0,0,0,0,0,0
ProspectID 6929,1,1,0,1,0,0,0
ProspectID 6930,1,1,1,1,0,0,1
ProspectID 6931,0,0,0,0,0,1,1
ProspectID 6932,1,1,1,1,1,1,0
ProspectID 6933,1,0,1,0,1,0,1
ProspectID 6934,0,0,0,0,0,1,0
ProspectID 6935,1,1,1,0,1,0,0
ProspectID 6936,1,1,0,0,0,0,0
ProspectID 6937,0,0,0,1,0,0,0
ProspectID 6938,1,1,0,1,0,0,0
ProspectID 6939,1,0,1,0,0,0,0
ProspectID 6940,0,0,0,1,0,0,0
ProspectID 6941,1,1,1,0,1,1,1
ProspectID 6942,1,1,1,0,1,1,1
ProspectID 6943,0,0,0,0,0,0,0
ProspectID 6944,1,1,1,0,1,1,1
ProspectID 6945,1,0,0,1,0,0,0
ProspectID 6946,0,0,0,1,0,0,0
ProspectID 6947,1,1,0,0,0,0,0
ProspectID 6948,1,1,1,1,0,0,0
ProspectID 6949,0,0,0,0,0,0,0
ProspectID 6950,1,1,1,0,1,0,0
ProspectID 6951,1,0,1,0,1,1,0
ProspectID 6952,0,0,0,0,0,1,1
ProspectID 6953,1,1,1,1,1,0,1
ProspectID 6954,1,1,0,1,0,1,0
ProspectID 6955,0,0,0,0,0,0,1
ProspectID 6956,1,1,0,1,0,0,0
ProspectID 6957,1,0,1,0,0,0,0
ProspectID 6958,0,0,0,0,0,0,0
ProspectID 6959,1,1,1,0,1,0,0
ProspectID 6960,1,1,1,0,1,0,0
ProspectID 6961,0,0,0,1,0,1,0
ProspectID 6962,1,1,1,1,1,1,0
ProspectID 6963,1,0,0,0,0,0,1
ProspectID 6964,0,0,0,1,0,1,1
ProspectID 6965,1,1,0,0,0,0,0
ProspectID 6966,1,1,1,0,0,0,1
ProspectID 6967,0,0,0,0,0,0,0
ProspectID 6968,1,1,1,0,1,0,0
ProspectID 6969,1,0,1,1,1,0,0
ProspectID 6970,0,0,0,1,0,0,0
ProspectID 6971,1,1,1,0,1,1,0
ProspectID 6972,1,1,0,1,0,1,0
ProspectID 6973,0,0,0,0,0,0,0
ProspectID 6974,1,1,0,0,0,1,1
ProspectID 6975,1,0,1,0,0,0,1
ProspectID 6976,0,0,0,0,0,0,0
ProspectID 6977,1,1,1,1,1,0,1
ProspectID 6978,1,1,1,1,1,0,0
ProspectID 6979,0,0,0,0,0,0,0
ProspectID 6980,1,1,1,1,1,0,0
ProspectID 6981,1,0,0,0,0,1,0
ProspectID 6982,0,0,0,0,0,1,0
ProspectID 6983,1,1,0,0,0,0,0
ProspectID 6984,1,1,1,0,0,1,0
ProspectID 6985,0,0,0,1,0,0,1
ProspectID 6986,1,1,1,1,1,0,1
ProspectID 6987,1,0,1,0,1,0,0
ProspectID 6988,0,0,0,1,0,0,1
ProspectID 6989,1,1,1,0,1,0,0
ProspectID 6990,1,1,0,0,0,0,0
ProspectID 6991,0,0,0,0,0,1,0
ProspectID 6992,1,1,0,0,0,1,0
ProspectID 6993,1,0,1,1,0,0,0
ProspectID 6994,0,0,0,1,0,1,0
ProspectID 6995,1,1,1,0,1,0,0
ProspectID 6996,1,1,1,1,1,0,1
ProspectID 6997,0,0,0,0,0,0,1
ProspectID 6998,1,1,1,0,1,0,0
ProspectID 6999,1,0,0,0,0,0,1
ProspectID 7000,0,0,0,0,0,0,0
ProspectID 7001,1,1,0,1,0,1,0
ProspectID 7002,1,1,1,1,0,1,0
ProspectID 7003,0,0,0,0,0,0,0
ProspectID 7004,1,1,1,1,1,1,0
ProspectID 7005,1,0,1,0,1,0,0
ProspectID 7006,0,0,0,0,0,0,0
ProspectID 7007,1,1,1,0,1,0,1
ProspectID 7008,1,1,0,0,0,0,1
ProspectID 7009,0,0,0,1,0,0,0
ProspectID 7010,1,1,0,1,0,0,1
ProspectID 7011,1,0,1,0,0,1,0
ProspectID 7012,0,0,0,1,0,1,0
ProspectID 7013,1,1,1,0,1,0,0
ProspectID 7014,1,1,1,0,1,1,0
ProspectID 7015,0,0,0,0,0,0,0
ProspectID 7016,1,1,1,0,1,0,0
ProspectID 7017,1,0,0,1,0,0,0
ProspectID 7018,0,0,0,1,0,0,1
ProspectID 7019,1,1,0,0,0,0,1
ProspectID 7020,1,1,1,1,0,0,0
ProspectID 7021,0,0,0,0,0,1,1
ProspectID 7022,1,1,1,0,1,1,0
ProspectID 7023,1,0,1,0,1,0,0
ProspectID 7024,0,0,0,0,0,1,0
ProspectID 7025,1,1,1,1,1,0,0
ProspectID 7026,1,1,0,1,0,0,0
ProspectID 7027,0,0,0,0,0,0,0
ProspectID 7028,1,1,0,1,0,0,0
ProspectID 7029,1,0,1,0,0,0,1
ProspectID 7030,0,0,0,0,0,0,1
ProspectID 7031,1,1,1,0,1,1,0
ProspectID 7032,1,1,1,0,1,1,1
ProspectID 7033,0,0,0,1,0,0,0
ProspectID 7034,1,1,1,1,1,1,0
ProspectID 7035,1,0,0,0,0,0,0
ProspectID 7036,0,0,0,1,0,0,0
ProspectID 7037,1,1,0,0,0,0,0
ProspectID 7038,1,1,1,0,0,0,0
ProspectID 7039,0,0,0,0,0,0,0
ProspectID 7040,1,1,1,0,1,0,1
ProspectID 7041,1,0,1,1,1,1,1
ProspectID 7042,0,0,0,1,0,1,0
ProspectID 7043,1,1,1,0,1,0,1
ProspectID 7044,1,1,0,1,0,1,0
ProspectID 7045,0,0,0,0,0,0,0
ProspectID 7046,1,1,0,0,0,0,0
ProspectID 7047,1,0,1,0,0,0,0
ProspectID 7048,0,0,0,0,0,0,0
ProspectID 7049,1,1,1,1,1,0,0
ProspectID 7050,1,1,1,1,1,0,0
ProspectID 7051,0,0,0,0,0,1,1
ProspectID 7052,1,1,1,1,1,1,1
ProspectID 7053,1,0,0,0,0,0,0
ProspectID 7054,0,0,0,0,0,1,1
ProspectID 7055,1,1,0,0,0,0,0
ProspectID 7056,1,1,1,0,0,0,0
ProspectID 7057,0,0,0,1,0,0,0
ProspectID 7058,1,1,1,1,1,0,0
ProspectID 7059,1,0,1,0,1,0,0
ProspectID 7060,0,0,0,1,0,0,0
ProspectID 7061,1,1,1,0,1,1,0
ProspectID 7062,1,1,0,0,0,1,1
ProspectID 7063,0,0,0,0,0,0,1
ProspectID 7064,1,1,0,0,0,1,0
ProspectID 7065,1,0,1,1,0,0,1
ProspectID 7066,0,0,0,1,0,0,0
ProspectID 7067,1,1,1,0,1,0,0
ProspectID 7068,1,1,1,1,1,0,0
ProspectID 7069,0,0,0,0,0,0,0
ProspectID 7070,1,1,1,0,1,0,0
ProspectID 7071,1,0,0,0,0,1,0
ProspectID 7072,0,0,0,0,0,1,0
ProspectID 7073,1,1,0,1,0,0,1
ProspectID 7074,1,1,1,1,0,1,1
ProspectID 7075,0,0,0,0,0,0,0
ProspectID 7076,1,1,1,1,1,0,1
ProspectID 7077,1,0,1,0,1,0,0
ProspectID 7078,0,0,0,0,0,0,0
ProspectID 7079,1,1,1,0,1,0,0
ProspectID 7080,1,1,0,0,0,0,0
ProspectID 7081,0,0,0,1,0,1,0
ProspectID 7082,1,1,0,1,0,1,0
ProspectID 7083,1,0,1,0,0,0,0
ProspectID 7084,0,0,0,1,0,1,1
ProspectID 7085,1,1,1,0,1,0,1
ProspectID 7086,1,1,1,0,1,0,0
ProspectID 7087,0,0,0,0,0,0,1
ProspectID 7088,1,1,1,0,1,0,0
ProspectID 7089,1,0,0,1,0,0,0
ProspectID 7090,0,0,0,1,0,0,0
ProspectID 7091,1,1,0,0,0,1,0
ProspectID 7092,1,1,1,1,0,1,0
ProspectID 7093,0,0,0,0,0,0,0
ProspectID 7094,1,1,1,0,1,1,0
ProspectID 7095,1,0,1,0,1,0,1
ProspectID 7096,0,0,0,0,0,0,1
ProspectID 7097,1,1,1,1,1,0,0
ProspectID 7098,1,1,0,1,0,0,1
ProspectID 7099,0,0,0,0,0,0,0
ProspectID 7100,1,1,0,1,0,0,0
ProspectID 7101,1,0,1,0,0,1,0
ProspectID 7102,0,0,0,0,0,1,0
ProspectID 7103,1,1,1,0,1,0,0
ProspectID 7104,1,1,1,0,1,1,0
ProspectID 7105,0,0,0,1,0,0,0
ProspectID 7106,1,1,1,1,1,0,1
ProspectID 7107,1,0,0,0,0,0,1
ProspectID 7108,0,0,0,1,0,0,0
ProspectID 7109,1,1,0,0,0,0,1
ProspectID 7110,1,1,1,0,0,0,0
ProspectID 7111,0,0,0,0,0,1,0
ProspectID 7112,1,1,1,0,1,1,0
ProspectID 7113,1,0,1,1,1,0,0
ProspectID 7114,0,0,0,1,0,1,0
ProspectID 7115,1,1,1,0,1,0,0
ProspectID 7116,1,1,0,1,0,0,0
ProspectID 7117,0,0,0,0,0,0,1
ProspectID 7118,1,1,0,0,0,0,1
ProspectID 7119,1,0,1,0,0,0,0
ProspectID 7120,0,0,0,0,0,0,1
ProspectID 7121,1,1,1,1,1,1,0
ProspectID 7122,1,1,1,1,1,1,0
ProspectID 7123,0,0,0,0,0,0,0
ProspectID 7124,1,1,1,1,1,1,0
ProspectID 7125,1,0,0,0,0,0,0
ProspectID 7126,0,0,0,0,0,0,0
ProspectID 7127,1,1,0,0,0,0,0
ProspectID 7128,1,1,1,0,0,0,1
ProspectID 7129,0,0,0,1,0,0,1
ProspectID 7130,1,1,1,1,1,0,0
ProspectID 7131,1,0,1,0,1,1,1
ProspectID 7132,0,0,0,1,0,1,0
ProspectID 7133,1,1,1,0,1,0,0
ProspectID 7134,1,1,0,0,0,1,0
ProspectID 7135,0,0,0,0,0,0,0
ProspectID 7136,1,1,0,0,0,0,0
ProspectID 7137,1,0,1,1,0,0,0
ProspectID 7138,0,0,0,1,0,0,0
ProspectID 7139,1,1,1,0,1,0,1
ProspectID 7140,1,1,1,1,1,0,1
ProspectID 7141,0,0,0,0,0,1,0
ProspectID 7142,1,1,1,0,1,1,1
ProspectID 7143,1,0,0,0,0,0,0
ProspectID 7144,0,0,0,0,0,1,0
ProspectID 7145,1,1,0,1,0,0,0
ProspectID 7146,1,1,1,1,0,0,0
ProspectID 7147,0,0,0,0,0,0,0
ProspectID 7148,1,1,1,1,1,0,0
ProspectID 7149,1,0,1,0,1,0,0
ProspectID 7150,0,0,0,0,0,0,1
ProspectID 7151,1,1,1,0,1,1,1
ProspectID 7152,1,1,0,0,0,1,0
ProspectID 7153,0,0,0,1,0,0,1
ProspectID 7154,1,1,0,1,0,1,0
ProspectID 7155,1,0,1,0,0,0,0
ProspectID 7156,0,0,0,1,0,0,0
ProspectID 7157,1,1,1,0,1,0,0
ProspectID 7158,1,1,1,0,1,0,0
ProspectID 7159,0,0,0,0,0,0,0
ProspectID 7160,1,1,1,0,1,0,0
ProspectID 7161,1,0,0,1,0,1,1
ProspectID 7162,0,0,0,1,0,1,1
ProspectID 7163,1,1,0,0,0,0,0
ProspectID 7164,1,1,1,1,0,1,1
ProspectID 7165,0,0,0,0,0,0,0
ProspectID 7166,1,1,1,0,1,0,0
ProspectID 7167,1,0,1,0,1,0,0
ProspectID 7168,0,0,0,0,0,0,0
ProspectID 7169,1,1,1,1,1,0,0
ProspectID 7170,1,1,0,1,0,0,0
ProspectID 7171,0,0,0,0,0,1,0
ProspectID 7172,1,1,0,1,0,1,1
ProspectID 7173,1,0,1,0,0,0,1
ProspectID 7174,0,0,0,0,0,1,0
ProspectID 7175,1,1,1,0,1,0,1
ProspectID 7176,1,1,1,0,1,0,0
ProspectID 7177,0,0,0,1,0,0,0
ProspectID 7178,1,1,1,1,1,0,0
ProspectID 7179,1,0,0,0,0,0,0
ProspectID 7180,0,0,0,1,0,0,0
ProspectID 7181,1,1,0,0,0,1,0
ProspectID 7182,1,1,1,0,0,1,0
ProspectID 7183,0,0,0,0,0,0,1
ProspectID 7184,1,1,1,0,1,1,1
ProspectID 7185,1,0,1,1,1,0,0
ProspectID 7186,0,0,0,1,0,0,1
ProspectID 7187,1,1,1,0,1,0,0
ProspectID 7188,1,1,0,1,0,0,0
ProspectID 7189,0,0,0,0,0,0,0
ProspectID 7190,1,1,0,0,0,0,0
ProspectID 7191,1,0,1,0,0,1,0
ProspectID 7192,0,0,0,0,0,1,0
ProspectID 7193,1,1,1,1,1,0,0
ProspectID 7194,1,1,1,1,1,1,1
ProspectID 7195,0,0,0,0,0,0,1
ProspectID 7196,1,1,1,1,1,0,0
ProspectID 7197,1,0,0,0,0,0,1
ProspectID 7198,0,0,0,0,0,0,0
ProspectID 7199,1,1,0,0,0,0,0
ProspectID 7200,1,1,1,0,0,0,0
ProspectID 7201,0,0,0,1,0,1,0
ProspectID 7202,1,1,1,1,1,1,0
ProspectID 7203,1,0,1,0,1,0,0
ProspectID 7204,0,0,0,1,0,1,0
ProspectID 7205,1,1,1,0,1,0,1
ProspectID 7206,1,1,0,0,0,0,1
ProspectID 7207,0,0,0,0,0,0,0
ProspectID 7208,1,1,0,0,0,0,1
ProspectID 7209,1,0,1,1,0,0,0
ProspectID 7210,0,0,0,1,0,0,0
ProspectID 7211,1,1,1,0,1,1,0
ProspectID 7212,1,1,1,1,1,1,0
ProspectID 7213,0,0,0,0,0,0,0
ProspectID 7214,1,1,1,0,1,1,0
ProspectID 7215,1,0,0,0,0,0,0
ProspectID 7216,0,0,0,0,0,0,1
ProspectID 7217,1,1,0,1,0,0,1
ProspectID 7218,1,1,1,1,0,0,0
ProspectID 7219,0,0,0,0,0,0,1
ProspectID 7220,1,1,1,1,1,0,0
ProspectID 7221,1,0,1,0,1,1,0
ProspectID 7222,0,0,0,0,0,1,0
ProspectID 7223,1,1,1,0,1,0,0
ProspectID 7224,1,1,0,0,0,1,0
ProspectID 7225,0,0,0,1,0,0,0
ProspectID 7226,1,1,0,1,0,0,0
ProspectID 7227,1,0,1,0,0,0,1
ProspectID 7228,0,0,0,1,0,0,1
ProspectID 7229,1,1,1,0,1,0,0
ProspectID 7230,1,1,1,0,1,0,1
ProspectID 7231,0,0,0,0,0,1,0
ProspectID 7232,1,1,1,0,1,1,0
ProspectID 7233,1,0,0,1,0,0,0
ProspectID 7234,0,0,0,1,0,1,0
ProspectID 7235,1,1,0,0,0,0,0
ProspectID 7236,1,1,1,1,0,0,0
ProspectID 7237,0,0,0,0,0,0,0
ProspectID 7238,1,1,1,0,1,0,1
ProspectID 7239,1,0,1,0,1,0,1
ProspectID 7240,0,0,0,0,0,0,0
ProspectID 7241,1,1,1,1,1,1,1
ProspectID 7242,1,1,0,1,0,1,0
ProspectID 7243,0,0,0,0,0,0,0
ProspectID 7244,1,1,0,1,0,1,0
ProspectID 7245,1,0,1,0,0,0,0
ProspectID 7246,0,0,0,0,0,0,0
ProspectID 7247,1,1,1,0,1,0,0
ProspectID 7248,1,1,1,0,1,0,0
ProspectID 7249,0,0,0,1,0,0,1
ProspectID 7250,1,1,1,1,1,0,1
ProspectID 7251,1,0,0,0,0,1,0
ProspectID 7252,0,0,0,1,0,1,1
ProspectID 7253,1,1,0,0,0,0,0
ProspectID 7254,1,1,1,0,0,1,0
ProspectID 7255,0,0,0,0,0,0,0
ProspectID 7256,1,1,1,0,1,0,0
ProspectID 7257,1,0,1,1,1,0,0
ProspectID 7258,0,0,0,1,0,0,0
ProspectID 7259,1,1,1,0,1,0,0
ProspectID 7260,1,1,0,1,0,0,1
ProspectID 7261,0,0,0,0,0,1,1
ProspectID 7262,1,1,0,0,0,1,0
ProspectID 7263,1,0,1,0,0,0,1
ProspectID 7264,0,0,0,0,0,1,0
ProspectID 7265,1,1,1,1,1,0,0
ProspectID 7266,1,1,1,1,1,0,0
ProspectID 7267,0,0,0,0,0,0,0
ProspectID 7268,1,1,1,1,1,0,0
ProspectID 7269,1,0,0,0,0,0,0
ProspectID 7270,0,0,0,0,0,0,0
ProspectID 7271,1,1,0,0,0,1,1
ProspectID 7272,1,1,1,0,0,1,1
ProspectID 7273,0,0,0,1,0,0,0
ProspectID 7274,1,1,1,1,1,1,1
ProspectID 7275,1,0,1,0,1,0,0
ProspectID 7276,0,0,0,1,0,0,0
ProspectID 7277,1,1,1,0,1,0,0
ProspectID 7278,1,1,0,0,0,0,0
ProspectID 7279,0,0,0,0,0,0,0
ProspectID 7280,1,1,0,0,0,0,0
ProspectID 7281,1,0,1,1,0,1,0
ProspectID 7282,0,0,0,1,0,1,1
ProspectID 7283,1,1,1,0,1,0,1
ProspectID 7284,1,1,1,1,1,1,0
ProspectID 7285,0,0,0,0,0,0,1
ProspectID 7286,1,1,1,0,1,0,0
ProspectID 7287,1,0,0,0,0,0,0
ProspectID 7288,0,0,0,0,0,0,0
ProspectID 7289,1,1,0,1,0,0,0
ProspectID 7290,1,1,1,1,0,0,0
ProspectID 7291,0,0,0,0,0,1,0
ProspectID 7292,1,1,1,1,1,1,0
ProspectID 7293,1,0,1,0,1,0,1
ProspectID 7294,0,0,0,0,0,1,1
ProspectID 7295,1,1,1,0,1,0,0
ProspectID 7296,1,1,0,0,0,0,1
ProspectID 7297,0,0,0,1,0,0,0
ProspectID 7298,1,1,0,1,0,0,0
ProspectID 7299,1,0,1,0,0,0,0
ProspectID 7300,0,0,0,1,0,0,0
ProspectID 7301,1,1,1,0,1,1,0
ProspectID 7302,1,1,1,0,1,1,0
ProspectID 7303,0,0,0,0,0,0,0
ProspectID 7304,1,1,1,0,1,1,1
ProspectID 7305,1,0,0,1,0,0,1
ProspectID 7306,0,0,0,1,0,0,0
ProspectID 7307,1,1,0,0,0,0,1
ProspectID 7308,1,1,1,1,0,0,0
ProspectID 7309,0,0,0,0,0,0,0
ProspectID 7310,1,1,1,0,1,0,0
ProspectID 7311,1,0,1,0,1,1,0
ProspectID 7312,0,0,0,0,0,1,0
ProspectID 7313,1,1,1,1,1,0,0
ProspectID 7314,1,1,0,1,0,1,0
ProspectID 7315,0,0,0,0,0,0,1
ProspectID 7316,1,1,0,1,0,0,1
ProspectID 7317,1,0,1,0,0,0,0
ProspectID 7318,0,0,0,0,0,0,1
ProspectID 7319,1,1,1,0,1,0,0
ProspectID 7320,1,1,1,0,1,0,0
ProspectID 7321,0,0,0,1,0,1,0
ProspectID 7322,1,1,1,1,1,1,0
ProspectID 7323,1,0,0,0,0,0,0
ProspectID 7324,0,0,0,1,0,1,0
ProspectID 7325,1,1,0,0,0,0,0
ProspectID 7326,1,1,1,0,0,0,1
ProspectID 7327,0,0,0,0,0,0,1
ProspectID 7328,1,1,1,0,1,0,0
ProspectID 7329,1,0,1,1,1,0,1
ProspectID 7330,0,0,0,1,0,0,0
ProspectID 7331,1,1,1,0,1,1,0
ProspectID 7332,1,1,0,1,0,1,0
ProspectID 7333,0,0,0,0,0,0,0
ProspectID 7334,1,1,0,0,0,1,0
ProspectID 7335,1,0,1,0,0,0,0
ProspectID 7336,0,0,0,0,0,0,0
ProspectID 7337,1,1,1,1,1,0,1
ProspectID 7338,1,1,1,1,1,0,1
ProspectID 7339,0,0,0,0,0,0,0
ProspectID 7340,1,1,1,1,1,0,1
ProspectID 7341,1,0,0,0,0,1,0
ProspectID 7342,0,0,0,0,0,1,0
ProspectID 7343,1,1,0,0,0,0,0
ProspectID 7344,1,1,1,0,0,1,0
ProspectID 7345,0,0,0,1,0,0,0
ProspectID 7346,1,1,1,1,1,0,0
ProspectID 7347,1,0,1,0,1,0,0
ProspectID 7348,0,0,0,1,0,0,1
ProspectID 7349,1,1,1,0,1,0,1
ProspectID 7350,1,1,0,0,0,0,0
ProspectID 7351,0,0,0,0,0,1,1
ProspectID 7352,1,1,0,0,0,1,0
ProspectID 7353,1,0,1,1,0,0,0
ProspectID 7354,0,0,0,1,0,1,0
ProspectID 7355,1,1,1,0,1,0,0
ProspectID 7356,1,1,1,1,1,0,0
ProspectID 7357,0,0,0,0,0,0,0
ProspectID 7358,1,1,1,0,1,0,0
ProspectID 7359,1,0,0,0,0,0,1
ProspectID 7360,0,0,0,0,0,0,1
ProspectID 7361,1,1,0,1,0,1,0
ProspectID 7362,1,1,1,1,0,1,1
ProspectID 7363,0,0,0,0,0,0,0
ProspectID 7364,1,1,1,1,1,1,0
ProspectID 7365,1,0,1,0,1,0,0
ProspectID 7366,0,0,0,0,0,0,0
ProspectID 7367,1,1,1,0,1,0,0
ProspectID 7368,1,1,0,0,0,0,0
ProspectID 7369,0,0,0,1,0,0,0
ProspectID 7370,1,1,0,1,0,0,1
ProspectID 7371,1,0,1,0,0,1,1
ProspectID 7372,0,0,0,1,0,1,0
ProspectID 7373,1,1,1,0,1,0,1
ProspectID 7374,1,1,1,0,1,1,0
ProspectID 7375,0,0,0,0,0,0,0
ProspectID 7376,1,1,1,0,1,0,0
ProspectID 7377,1,0,0,1,0,0,0
ProspectID 7378,0,0,0,1,0,0,0
ProspectID 7379,1,1,0,0,0,0,0
ProspectID 7380,1,1,1,1,0,0,0
ProspectID 7381,0,0,0,0,0,1,1
ProspectID 7382,1,1,1,0,1,1,1
ProspectID 7383,1,0,1,0,1,0,0
ProspectID 7384,0,0,0,0,0,1,1
ProspectID 7385,1,1,1,1,1,0,0
ProspectID 7386,1,1,0,1,0,0,0
ProspectID 7387,0,0,0,0,0,0,0
ProspectID 7388,1,1,0,1,0,0,0
ProspectID 7389,1,0,1,0,0,0,0
ProspectID 7390,0,0,0,0,0,0,0
ProspectID 7391,1,1,1,0,1,1,0
ProspectID 7392,1,1,1,0,1,1,1
ProspectID 7393,0,0,0,1,0,0,1
ProspectID 7394,1,1,1,1,1,1,0
ProspectID 7395,1,0,0,0,0,0,1
ProspectID 7396,0,0,0,1,0,0,0
ProspectID 7397,1,1,0,0,0,0,0
ProspectID 7398,1,1,1,0,0,0,0
ProspectID 7399,0,0,0,0,0,0,0
ProspectID 7400,1,1,1,0,1,0,0
ProspectID 7401,1,0,1,1,1,1,0
ProspectID 7402,0,0,0,1,0,1,0
ProspectID 7403,1,1,1,0,1,0,1
